numero_siafi;codigo_orgao;unidade_orcamentaria_nome;data_registro_doc_empenho;numero_empenho;ano_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_credor;cnpj_cpf_credor_formatado;valor_pago_nao_processado;valor_pago_processado
9317806;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5923;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE CAETE;11.348.416/0001-11;40000,0;0,0
9317807;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5924;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE CALDAS;13.893.601/0001-12;77720,22;0,0
9317808;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5925;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;29;SERVICOS DE SAUDE PRESTADOS POR PESSOA JURIDICA;10;RECURSOS ORDINARIOS;IRMANDADE NOSSA SENHORA DAS GRACAS;22.056.741/0001-27;40000,0;0,0
9317809;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5927;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE ESMERALDAS;21.432.290/0001-12;11220,22;0,0
9317811;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5928;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE JABOTICATUBAS;19.119.185/0001-86;5610,11;0,0
9317812;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5929;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE MATEUS LEME;03.704.943/0001-93;40000,0;0,0
9317813;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5930;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE NEPOMUCENO;11.930.935/0001-93;21200,0;0,0
9317814;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5931;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE SABARA;11.462.882/0001-23;26500,0;0,0
9317815;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5932;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE SANTA LUZIA;11.285.036/0001-85;36310,66;0,0
9317816;4291;FUNDO ESTADUAL DE SAUDE;2021-12-29;5933;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;FUNDO MUNICIPAL DE SAUDE DE VESPASIANO;13.440.895/0001-27;60000,0;0,0
9317817;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;270;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;10;RECURSOS ORDINARIOS;CIDADE AUTOMOTIVA AUTO CENTER LTDA.;15.006.201/0001-73;53915,46;0,0
9317817;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;271;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;CIDADE AUTOMOTIVA AUTO CENTER LTDA.;15.006.201/0001-73;58904,62;0,0
9317818;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;272;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;10;RECURSOS ORDINARIOS;CENTRO AUTOMOTIVO S.S LTDA - EPP;20.054.258/0001-88;17395,0;0,0
9317818;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;273;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;CENTRO AUTOMOTIVO S.S LTDA - EPP;20.054.258/0001-88;79473,04;0,0
9317822;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-12-27;66;2021;51;OBRAS E INSTALACOES;3;EXECUCAO DE OBRAS POR CONTRATO DE BENS PATRIMONIAVEIS;10;RECURSOS ORDINARIOS;BHZ CONSTRUTORA LTDA;37.366.082/0001-00;1346585,2;0,0
9317823;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;309;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;FEROLI COMERCIO E SERVICOS EIRELI - ME;13.635.975/0001-38;12730,2;0,0
9317824;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-28;491;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;ALESSANDER DE OLIVEIRA LIMA -ME;11.399.829/0001-25;17799,74;0,0
9317825;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;308;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;ALEXANDRE CUNHA DE SOUZA - EPP;11.050.849/0001-96;2350,0;0,0
9317827;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;2021-12-30;1;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;2;SERVICO DE TECNOLOGIA DA INFORMACAO;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;ZOEWEB PLAY LTDA;08.154.331/0001-98;600000,0;0,0
9317828;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1179;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;60;RECURSOS DIRETAMENTE ARRECADADOS;OFICINA SANTA INEZ LTDA - EPP;04.119.048/0001-74;8566,0;0,0
9317828;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1182;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;OFICINA SANTA INEZ LTDA - EPP;04.119.048/0001-74;2101,36;0,0
9317828;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1183;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;73;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES.;OFICINA SANTA INEZ LTDA - EPP;04.119.048/0001-74;5983,0;0,0
9317829;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1180;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;60;RECURSOS DIRETAMENTE ARRECADADOS;CENTRO AUTOMOTIVO SAO JOAO LTDA - EPP;18.993.824/0001-75;1666,0;0,0
9317830;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1178;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;IRMAOS ALEIXO EMPREENDIMENTOS LTDA -ME;66.344.714/0001-25;18406,83;0,0
9317830;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1181;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;73;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES.;IRMAOS ALEIXO EMPREENDIMENTOS LTDA -ME;66.344.714/0001-25;6986,24;0,0
9317830;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1184;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;52;TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL;IRMAOS ALEIXO EMPREENDIMENTOS LTDA -ME;66.344.714/0001-25;4998,32;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;485;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;MINASMAQUINAS S/A;17.161.241/0001-15;320563,33;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;486;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;46;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR AO TESOURO ESTADUAL;MINASMAQUINAS S/A;17.161.241/0001-15;320563,33;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-27;487;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;46;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR AO TESOURO ESTADUAL;MINASMAQUINAS S/A;17.161.241/0001-15;2885069,97;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-28;490;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;10;RECURSOS ORDINARIOS;MINASMAQUINAS S/A;17.161.241/0001-15;4711,35;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-28;494;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;MINASMAQUINAS S/A;17.161.241/0001-15;315756,6;0,0
9317832;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-28;499;2021;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;MINASMAQUINAS S/A;17.161.241/0001-15;171725,77;0,0
9317835;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-28;106;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;10;RECURSOS ORDINARIOS;ORLANDO FERREIRA DOS SANTOS 07150482600;30.486.374/0001-20;23000,0;0,0
9317838;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1808;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;73;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES.;AUTO MECANICA ESPACO DIESEL LTDA - ME;17.661.295/0001-40;9892,27;0,0
9317839;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-29;523;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;6;AQUISIÇÃO DE SOFTWARE;53;TAXA DE INCENDIO;PD CASE INFORMATICA LTDA;38.519.484/0001-52;279090,53;0,0
9317841;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-23;1674;2021;30;MATERIAL DE CONSUMO;16;MATERIAL DE INFORMATICA;10;RECURSOS ORDINARIOS;MTV.NET INFORMATICA E ELETRONICA LTDA;08.164.723/0001-38;9822,82;0,0
9317841;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1690;2021;30;MATERIAL DE CONSUMO;16;MATERIAL DE INFORMATICA;10;RECURSOS ORDINARIOS;MTV.NET INFORMATICA E ELETRONICA LTDA;08.164.723/0001-38;9206,18;0,0
9317843;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-12-30;10;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;10;RECURSOS ORDINARIOS;HR REFEICOES LTDA;05.905.254/0001-72;10512,39;0,0
9317847;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-12-28;1716;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;SEGMENTO ENGENHARIA LTDA - EPP;00.353.783/0001-97;184794,06;0,0
9317848;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;2021-12-27;953;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;CONSORCIO INTERMUNICIPAL DA BAIXA MOGIANA;32.308.233/0001-42;0,0;100000,0
9317848;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;2021-12-27;954;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;CONSORCIO INTERMUNICIPAL DA BAIXA MOGIANA;32.308.233/0001-42;0,0;320000,0
9317849;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;2021-12-27;951;2021;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;PM CAIANA;18.114.256/0001-95;0,0;150000,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;34;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;1098,05;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;98;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;8839,03;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;132;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;240,16;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;133;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;614,41;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;134;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;236,36;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;135;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;205,08;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;136;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;205,14;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;137;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;294,68;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;174;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;233,57;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;175;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;15525,15;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;176;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;240,42;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;177;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;251,02;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;178;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;405,5;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;179;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;251,57;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;189;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;851,93;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;190;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;232,9;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;191;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;431,59;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;192;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;386,0;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;210;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;1765,83;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;211;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;240,87;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;212;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;234,92;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;213;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;241,78;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;214;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;234,99;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;215;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;237,84;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;216;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;351,22;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;217;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;241,52;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;218;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;247,48;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;219;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;245,25;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;219;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;284,85;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;220;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;234,2;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;220;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;277,91;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;221;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;233,2;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;221;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;274,55;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;222;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;233,94;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;222;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;1469,28;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;223;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;271,51;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;224;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;271,45;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;225;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;78,79;0,0
9317850;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-12-27;226;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;29;TAXA DE EXPEDIENTE - ADMINISTRACAO DIRETA;AGILE EMPREENDIMENTOS E SERVICOS LTDA;11.312.296/0001-00;281,84;0,0
